id,flags,content,video_num
1_166,[0],"So you WANTED to be muslim?
Islam is the most dirty religion in the world.
All this terrorists is brought by you.
The Koran says: ""Kill non-muslims by blowing yourself or something like that, and you'll get 7 virgin women in heaven"".
That has been cutting out in some translations though.
That's why terrorists exist.
They just follow the Koran.
Besides, your profet is a pedophile.
When he was 50 he married a 9 year old.
All he cared about was women.
That's why uou can have 4 wifes.
",1
1_167,[0],"""This is a call to action"" Sounds like Adolf Hitler in 1933 when he was talking about the jews
",1
1_168,[0],"""25% of the population of Belgium are Muslims""?!?!
8% of the population is Muslim.
THIS VIDEO IS 100% BULLSHIT.
",1
1_169,[0],"These figures are bullshit.
30 years ago there were at least a million muslims living in Britain.
",1
1_170,[0],"I live in europe.I would rather have migration from muslims than a dumbass, gun toting, maniac, loudmouth thick americans.
",1
1_171,[0],"So you would rather have a Bomb Toting Toad.
You'r a Smart one.
",1
1_172,[1],"The world need more hitler for kill those muslims﻿
",1
1_173,[0],"rise of retards .is it an alarm to europe or to the world itself.
",1
1_174,[1],"Because the bastards breed like rats so we need to start putting out human sized rat traps to get rid of them :)
",1
1_175,[0],"i think that u have already tried to use these traps but lets be realistic it kills but it doesn t stop the phenomena..
u can call rats or whatever u want but it still an inefficient bark which will NOT avoid the main purpose
u must find a logic solution to save your continuity ..Mr afraid butty
",1
1_176,[0],"Yes your right perhaps the best thing to do would be to line the muslims up as soon as they came into the counry and shoot them , if we did this for just a few days the word would get around and then muslims would stop coming here to sponge from our society like the parasites that they are .
",1
1_177,[0],"This is exactly the reason I am not having children.
Muslims will reign, and I don't want them to be castrated/stoned.
",1
1_178,[1],"Need a solution?
Drop one good ol' nuke on that black toilet in Mecca.
",1
1_179,[0],"Islam is the truth, its the religion that has been attacked the most and it will continue to spread the message of truth.
",1
1_180,[0],"ISLAM is the CULT of LIES and why it is attacked so often you imbecile.
Muhammad is a FAKE the same asthe Quran, written by a mortal to control primitive siple idiots like you for POWER.
Virgins in the after life, what a load of garbage.
You imagine a merciful god telling you to cut off the heads of non believers, your quite stuipd to believe, bloody MAD the lot of you.
You treat your women like shit, dress them in black shit because you cannot control yourselves keep your cocks in yr pants
",1
1_181,[0],"it a reallety you have the start and we have the end
",1
1_182,[0],"Pew research looked at this film and called it rubbish.
They said they didn't see any scenario where Islam will take over Europe.
Muslim leader Shiekh Ahmed Al Katani said in an interview with Al Jazeera that Islam is declining and he was concerned.
",1
1_183,[1],"DEPORTATION IS A NEED.
",1
1_184,[0],"bunların götü tutuşmuş beyler :D
",1
1_185,[0],"This plague on the Earth must be stopped.
",1
1_186,[0],"Islam will win with you!
or without you!
the choice is yours ...
Be wise and smart ...
choose the truth because it will relieve you from the lies of this world ...
",1
1_187,[0],"this is why we have bullets
",1
1_188,[1],"STOP THE MUSLIM INVASION!!!!!
DEFEND EUROPE, DEFEND THE WESTERN WORLD!!!!!
BAN INTERRACIAL MARRIAGE, BAN IMMIGRATION!!!!!
DEPORT THESE PEASANTS!!!!!
",1
1_189,[0],"allah hu gandu fuckbar
",1
1_190,[0],"fuck u chinese asshole..
u are fuckin christian
",1
1_191,[0],"and muslims are not welcome in Christian countries, Japan did the right thing by banning muslims from entering their country and soon we will all be doing that same.
",1
1_192,[0],"yes thank god﻿
",1
1_193,[1],"Time to nuke these fuckers...
kill them all
",1
1_194,[0],"Here in Toronto Canada, we just had 70 islamic muslims arrested for driving taxi cabs and making money and claiming welfare assistance at the same time.
They did'nt like that they got busted so one of them wrote ""Canada will burn Praise allah"" on our war memorial.
When this came to light in the news, they started attacking innocent people in the streets and kept chanting ""Canada will burn"" and "" Kill the white people"".
I don't understand why they always cause trouble wherever they go.
",1
1_195,[0],"USA propaganda against muslims!!!﻿
",1
1_196,[0],"The numbers are not correct, stop listening to bullshit....
I am not a muslim, but an atheist
",1
1_197,[0],"We can do alot if people aren't giving up that easily.
I am not giving away values my own people have died for to achieve.
Giving up is shameful and respectless, do whatever it takes.
",1
1_198,[1],"This is depressing, where is Hitler when we need him?
",1
1_199,[0],"Hitler would only start killing Jews, gypsies etc.
He was a friend of Arabs and Muslims.
",1
1_200,[0],"If hitler was alive today and saw what was going on he would probably put all muslims in concentration camps.
",1
1_201,[0],"And then he would start killing Jews and gypsies and gays and lesbians etc again..
",1
1_202,[0],"he used them as hired assassins in WW2 ...
he was an opportunistic fellow
",1
1_203,[0],"All nations like India, UK, US, Germany, France, Russia etc are committing suicide by tolerating, accommodating Muslims.
Read some history of Muslims.
You will be convinced that I am telling the truth.
",1
1_204,[1],"Im surprised that everyone doesnt stone all muslims to death.
Such a sick religion of murder and killing.
Its time to give them back what they want to do to us.
",1
1_205,[0],"When brave mighty warrior Banda Bahadur of northern India refused to convert to Islam, Muslims killed his son.
Cut him in pieces in front of him.
Then they made him swallow the pieces of his son.
Not to mention they tortured him in inhuman way till he died.
Executioner pulled out Banda's eyeballs with his dagger.
The executioner took his sword and slashed off his left foot, then both his arms.
Finally, they tore off his flesh with red-hot pincers and cut his body up into pieces.
",1
1_206,[0],"have u ever studied history.
if u have then u know what christians did, killed whole fucking cultures.
dont give that shit bitch...
what u whities are doing to this world is sick
",1
1_207,[1],"I wish i meteor would come already and wipe out the human race...
i mean cancer of the earth.
",1
1_208,[0],"If it would wipe out the human race, it would wipe out most other living things too.
",1
1_209,[0],"Islam is a joke﻿
",1
1_210,[0],"secularism has exploded in popularity among the white christian population of western europe and america of previous generations, we can only hope that it happens sooner with muslims
",1
1_211,[0],"God is great.
",1
1_212,[0],"i have no gripe with muslims, but if they want to live in europe or america, for fucks sake ASSIMILATE.
historically every immigrant to america has assimilated sooner or later, but not muslims.
",1
1_213,[1],"Kill them Johnny, kill them all.
",1
1_214,[0],"I reckon the world will be a better place when the Muslims dominate the world
",1
1_215,[0],"As much fanatic as these fucking muslim, great :clap:
",1
1_216,[0],"i mean ethnic!﻿
",1
1_217,[0],"this is full of bullshit!
where did you get this numbers !
racial statistics are forbiden in france
",1
1_218,[0],"To Non-Muslims : Have you ever asked your self why Islam And Muslims are GROWING and will be the Strongest Religion of the World ?
Do Your Self A Favor And Read About Islam May Allah Guide you to the truth before its too late The Punishment of Allah will Be Great and Dire.
",1
1_219,[1],"Pray allah to don't get a fucking nuke in direction of all your shitty country during the futur ww3
",1
1_220,[0],"No I don't lol.
Atheists/Agnostics are growing at a much higher rate in the more advanced countries.
In the age of science, ancient superstitions like religion are too easily debunked.
",1
1_221,[0],"What is the name of the music
",1
1_222,[0],"This is brilliant.﻿
",1
1_223,[0],"Muslims for Mitt, TOSS THE CHRISTIANS OUT - Vote Mormon, Vote Mitt.
",1
1_224,[0],"america is called land of the free for its religous freedom, if u dont already know it was founded by people looking for religous freedom so get over it you republican pigs and become used to the free unprejiduce country
",1
1_225,[1],"you motherfuckers with your careers and perverted ass fucking are dying out hahahaha
",1
1_226,[0],"you sound like you have mental problems.
who is ""ass fucking"" and ""dying out""?﻿
",1
1_227,[0],"müslümanlık artsın tabi boşuna efendim ben sizin çokluğunuzla övünürüm dememiş ama yobaz ve terörist müslüman sayısı azalsın arkadaş ateistlerden daha kötüler...
",1
1_228,[0],"Quran 60:8 Allah forbids you not, with regard to those who fight you not for (your) Faith nor drive you out of your homes, from dealing kindly and justly with them: for Allah loveth those who are just.
",1
1_229,[0],"Quran 17:53, 54 - And tell my servants that they should speak in a most kindly manner (unto those who do not share their beliefs).
Verily, Satan is always ready to stir up discord between men; for verily; Satan is mans foe ....
Hence, We have not sent you (Unto men O Prophet) with power to determine their Faith
",1
1_230,[0],"Theres only one god, Its the one you belive and i belive we just call em diffrent names.
",1
1_231,[1],"we should castrate them all of them ﻿
",1
1_232,[0],"Islam radical religion has different values than all other non-islamic people.
I am scared of it.
And it is spreading very-very fast all over the world.
",1
1_233,[0],"don't scary we are peaceful people, but some people distort Islam
why don't you ask your self why all those people are converting to Islam
what do they know you don't know, so they convinced to Islam
btw do you what does the word ISLAM mean in Arabic which is the the mother language
",1
1_234,[0],"Islam is the greatest religion of all.
You can marry all the women you can (barely) feed, and they must obey you or be beaten\raped\have their hands cut off.
You also get women when you die, and its fun for women too because they love being beaten\raped this is why they do Sado-Majo.
anyway there is nothing that can be done, any possible solution is not democratic, but this problem will solve itself when the muslims take over there won't be domcracy any more
",1
